slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
subquery-mainnet-pay-as-you-go-indexer,!provider:subquery-pay-as-you-go-indexer,"[""[Buy](https://subquery.network/doc/subquery_network/node_operators/rewards.html#pricing-strategy)"",""[Docs](https://subquery.network/doc/indexer/quickstart/quickstart_chains/ethereum-gravatar.html)""]",,Pay-as-you-go,Archive,Indexed Data,Custom,mainnet,,15K SQT/1M  reqs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""SQL""]","[""Price may vary depending on the value of the token""]","[""Decentralized storage"",""IP Protection""]","[""Data lake logs"",""Usage analytics""]","[""Global""]","[""ETL query stack"",""Decentralized indexing"",""Hard SLA with compensations""]",null
thegraph-hoodi-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,Enterprise,Archive,Indexed Data,The Graph,hoodi,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Enterprise priority support"",""Customized SLAs"",""Substreams""]",null
thegraph-hoodi-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,Free,Archive,Indexed Data,The Graph,hoodi,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""100K queries/mo""]","[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thegraph-hoodi-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,Free,Archive,Indexed Data,The Graph,hoodi,$0,$20/1M queries over free plan,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thegraph-mainnet-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,Enterprise,Archive,Indexed Data,The Graph,mainnet,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Enterprise priority support"",""Customized SLAs"",""Substreams""]",null
thegraph-mainnet-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,Free,Archive,Indexed Data,The Graph,mainnet,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""100K queries/mo""]","[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thegraph-mainnet-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,Free,Archive,Indexed Data,The Graph,mainnet,$0,$20/1M queries over free plan,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thegraph-sepolia-enterprise-indexer,!provider:thegraph-enterprise-indexer,"[""[Contact](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,Enterprise,Archive,Indexed Data,The Graph,sepolia,Custom,Custom pricing & SLAs,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Enterprise priority support"",""Customized SLAs"",""Substreams""]",null
thegraph-sepolia-free-indexer,!provider:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,Free,Archive,Indexed Data,The Graph,sepolia,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]","[""100K queries/mo""]","[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thegraph-sepolia-pay-as-you-go-indexer,!provider:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,Free,Archive,Indexed Data,The Graph,sepolia,$0,$20/1M queries over free plan,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL""]",,"[""Decentralized infra""]","[""Subgraph logs"",""Usage analytics""]","[""Global""]","[""Hosted indexing"",""real-time data updates"",""Substreams""]",null
thirdweb-mainnet-enterprise-indexer,!provider:thirdweb-enterprise-indexer,"[""[Contact](https://thirdweb.com/pricing)"",""[Docs](https://insight.thirdweb.com/reference)""]",,Enterprise,Archive,Indexed Data,Custom,mainnet,up to $1499,$5.4/1M queries,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST"",""GraphQL""]","[""30RPS/1500RPM""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support"",""Account Executive""]",null
thirdweb-mainnet-free-indexer,!provider:thirdweb-free-indexer,"[""[Website](https://thirdweb.com/ethereum)"",""[Docs](https://insight.thirdweb.com/reference)""]",,Free,Archive,Indexed Data,Custom,mainnet,$0 (14 Day Free Trial),$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST"",""GraphQL""]",,"[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]","[""Custom API Schemas"",""No ABI Required""]",null
thirdweb-mainnet-pay-as-you-go-indexer,!provider:thirdweb-pay-as-you-go-indexer,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://insight.thirdweb.com/reference)""]",,Tiered,Archive,Indexed Data,Custom,mainnet,$5/$99/$499,$8/$6.8/1M queries,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""REST"",""GraphQL""]","[""1RPS/10RPM"",""5RPS/100RPM"",""10RPS/500RPM""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support""]",null
moralis-sepolia-free-full-archive,!provider:moralis-free-full-archive,"[""[Website](https://moralis.com/nodes/)""]",Free,Free,Archive,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""40K req/day""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-starter-full-archive,!provider:moralis-starter-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Starter,Tiered,Archive,RPC,EVM JSON-RPC,sepolia,$59/month,$29.5/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""2M req/mo"", ""1000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-pro-full-archive,!provider:moralis-pro-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Pro,Tiered,Archive,RPC,EVM JSON-RPC,sepolia,$249/month,$2.49/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""100M req/mo"", ""2000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-business-full-archive,!provider:moralis-business-full-archive,"[""[Website](https://moralis.com/nodes/)""]",Business,Tiered,Archive,RPC,EVM JSON-RPC,sepolia,$749/month,$1.498/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""500M req/mo"", ""5000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-enterprise-full-archive,!provider:moralis-enterprise-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Enterprise,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,Custom,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""Custom""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-free-full-archive,!provider:moralis-free-full-archive,"[""[Website](https://moralis.com/nodes/)""]",Free,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""40K req/day""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-starter-full-archive,!provider:moralis-starter-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Starter,Tiered,Archive,RPC,EVM JSON-RPC,mainnet,$59/month,$29.5/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""2M req/mo"", ""1000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-pro-full-archive,!provider:moralis-pro-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Pro,Tiered,Archive,RPC,EVM JSON-RPC,mainnet,$249/month,$2.49/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""100M req/mo"", ""2000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-business-full-archive,!provider:moralis-business-full-archive,"[""[Website](https://moralis.com/nodes/)""]",Business,Tiered,Archive,RPC,EVM JSON-RPC,mainnet,$749/month,$1.498/1M CUs,NULL,NULL,NULL,99.90%,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""500M req/mo"", ""5000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-enterprise-full-archive,!provider:moralis-enterprise-full-archive,"[""[Website](https://moralis.com/pricing/)""]",Enterprise,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,Custom,,,,FALSE,TRUE,"[""eth_blockNumber"",""eth_sendTransaction"",""eth_getBalance"",""eth_getTransactions""]","[""Custom""]","[""Independent Audits"",""Customer Data Encryption"",""Rate Limiting""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-indexer-free,!provider:moralis-indexer-free,"[""[Website](https://moralis.com/data-indexer/)""]",Free,Free,Archive,Indexed Data,Moralis Data Indexer,sepolia,$0,$0,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""40K req/day""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-indexer-starter,!provider:moralis-indexer-starter,"[""[Website](https://moralis.com/data-indexer/)""]",Starter,Tiered,Archive,Indexed Data,Moralis Data Indexer,sepolia,$59/month,$29.5/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""2M req/mo"", ""1000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-indexer-pro,!provider:moralis-indexer-pro,"[""[Website](https://moralis.com/data-indexer/)""]",Pro,Tiered,Archive,Indexed Data,Moralis Data Indexer,sepolia,$249/month,$2.49/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""100M req/mo"", ""2000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-indexer-business,!provider:moralis-indexer-business,"[""[Website](https://moralis.com/data-indexer/)""]",Business,Tiered,Archive,Indexed Data,Moralis Data Indexer,sepolia,$749/month,$1.498/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""500M req/mo"", ""5000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-sepolia-indexer-enterprise,!provider:moralis-indexer-enterprise,"[""[Website](https://moralis.com/pricing/)""]",Enterprise,Enterprise,Archive,Indexed Data,Moralis Data Indexer,sepolia,Custom,Custom,NULL,NULL,NULL,Custom,,,24h response,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""Custom""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-indexer-free,!provider:moralis-indexer-free,"[""[Website](https://moralis.com/data-indexer/)""]",Free,Free,Archive,Indexed Data,Moralis Data Indexer,mainnet,$0,$0,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""40K req/day""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-indexer-starter,!provider:moralis-indexer-starter,"[""[Website](https://moralis.com/data-indexer/)""]",Starter,Tiered,Archive,Indexed Data,Moralis Data Indexer,mainnet,$59/month,$29.5/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""2M req/mo"", ""1000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-indexer-pro,!provider:moralis-indexer-pro,"[""[Website](https://moralis.com/data-indexer/)""]",Pro,Tiered,Archive,Indexed Data,Moralis Data Indexer,mainnet,$249/month,$2.49/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""100M req/mo"", ""2000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-indexer-business,!provider:moralis-indexer-business,"[""[Website](https://moralis.com/data-indexer/)""]",Business,Tiered,Archive,Indexed Data,Moralis Data Indexer,mainnet,$749/month,$1.498/1M CUs,NULL,NULL,NULL,99.9%,,,,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""500M req/mo"", ""5000 rps""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
moralis-mainnet-indexer-enterprise,!provider:moralis-indexer-enterprise,"[""[Website](https://moralis.com/pricing/)""]",Enterprise,Enterprise,Archive,Indexed Data,Moralis Data Indexer,mainnet,Custom,Custom,NULL,NULL,NULL,Custom,,,24h response,FALSE,TRUE,"[""wallet api"",""nft api"",""blockchain api"",""price api"",""streams api""]","[""Custom""]","[""Independent Audits"",""Customer Data Encryption"",""Mandatory Two-Factor Authentication""]","[""Data Export for Analytics"",""Error Handling and Support"",""Structured & Accessible Data"",""Usage Dashboards""]","[""Global""]","[""Comprehensive & Enriched Data APIs"",""Real-Time Data Streams"",""Managed & Scalable Backend Infrastructure"",""Integrated Developer Tools""]",null
1rpc-enterprise-recent-state-ethereum,!provider:1rpc-enterprise-recent-state,"[""[Contact](https://www.1rpc.io/#pricing)"",""[Docs](https://docs.1rpc.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""custom limits""]","[""Privacy Protected Relays"", ""Transaction Sanitizers""]","[""Real-time monitoring"",""Usage analytics"",""Advanced analytics"",""Customizable alerting and reporting"",""Transaction sanitizers""]","[""Global""]",,
alchemy-enterprise-full-archive-ethereum,!provider:alchemy-enterprise-full-archive,"[""[Contact](https://www.alchemy.com/contact-sales)"",""[Docs](https://www.alchemy.com/docs)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom pricing,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace"",""nft"",""transfer"",""tokens"",""node""]","[""custom limits""]","[""TX simulation"",""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Advanced analytics"",""Custom dashboards"",""Engineering support""]","[""Global""]",,
alchemy-free-full-archive-ethereum,!provider:alchemy-free-full-archive,"[""[Website](https://www.alchemy.com)"",""[Docs](https://www.alchemy.com/docs)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0/1M request,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace"",""nft"",""transfer"",""tokens"",""node""]","[""25 reqs/sec"",""30M CU/mo""]","[""TX simulation"",""DDoS Protection"",""IP Protection""]","[""Basic monitoring"",""Usage analytics""]","[""Global""]",,
alchemy-pay-as-you-go-full-archive-ethereum,!provider:alchemy-pay-as-you-go-full-archive,"[""[Buy](https://www.alchemy.com/pricing)"",""[Docs](https://www.alchemy.com/docs)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,$5/$45/$215/$415/$815/$2K,$0.40/$0.45/1M CUs,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace"",""nft"",""transfer"",""tokens"",""node""]","[""300 req/sec""]","[""TX simulation"",""DDoS Protection"",""IP Protection"",""SAML SSO""]","[""Usage analytics"",""Custom alerts"",""Reporting"",""Custom monitoring"",""Advanced analytics""]","[""Global""]",,
allthatnode-enterprise-recent-state-ethereum,!provider:allthatnode-enterprise-recent-state,"[""[Contact](https://www.allthatnode.com/pricing.dsrv)"",""[Docs](https://docs.allthatnode.com/docs/welcome-to-all-that-node)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom pricing,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace"",""websocket""]","[""custom limits"",""unlimited throughput limit""]","[""IP Whitelisting"",""JWT Authentication"",""Smart Contract Address Restrictions"",""Front-Running Protection"",""Comprehensive Analytics Dashboard""]","[""Advanced analytics"",""Custom dashboards"",""Engineering support""]","[""Global""]",,
allthatnode-free-recent-state-ethereum,!provider:allthatnode-free-recent-state,"[""[Website](https://www.allthatnode.com)"",""[Docs](https://docs.allthatnode.com/docs/welcome-to-all-that-node)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0/1M request,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""500K CU/day"",""150 Cups throughput limit""]","[""IP Whitelisting"",""JWT Authentication"",""Smart Contract Address Restrictions"",""Front-Running Protection"",""Comprehensive Analytics Dashboard""]","[""Basic monitoring"",""Usage analytics""]","[""Global""]",,
allthatnode-pay-as-you-go-recent-state-ethereum,!provider:allthatnode-pay-as-you-go-recent-state,"[""[Buy](https://www.allthatnode.com/pricing.dsrv)"",""[Docs](https://docs.allthatnode.com/docs/welcome-to-all-that-node)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,"$29/$139/mo, $289/$1389/yearly",$0.58/$0.56 per 1M CUs,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace"",""websocket""]","[""2M/10M CU/day"",""500/2K CUps throughput limit""]","[""IP Whitelisting"",""JWT Authentication"",""Smart Contract Address Restrictions"",""Front-Running Protection"",""Comprehensive Analytics Dashboard""]","[""Usage analytics"",""Custom alerts"",""Reporting""]","[""Global""]",,
astar-free-recent-state-ethereum,!provider:astar-free-recent-state,"[""[Website](https://astar.network)"",""[Docs](https://docs.astar.network)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,,,,,FALSE,FALSE,"[""eth"",""web3"",""net"",""substrate""]","[""limited when overused"",""not for production""]",,,,,
blockdaemon-dedicated-recent-state-ethereum,!provider:blockdaemon-dedicated-recent-state,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"", ""Custom monitoring"", ""Advanced analytics""]","[""Global""]",,
blockdaemon-enterprise-full-archive-ethereum,!provider:blockdaemon-enterprise-full-archive,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-enterprise-recent-state-ethereum,!provider:blockdaemon-enterprise-recent-state,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
